Date,Security Name,Symbol,Shares,Weight(%),52 Wk Change(%)
06/11/2021,Aldar Properties PJSC,ALDAR,7216329.0,0.02,
06/11/2021,Allegro.eu SA,ALE,725845.0,0.02,21.6
06/11/2021,Ayala Land Inc.,ALI,14938501.0,0.02,
06/11/2021,ALS Ltd.,ALQ,893280.0,0.02,
06/11/2021,Alrosa PJSC,ALRS,4619080.0,0.02,62.2
06/11/2021,Atlas Arteria Ltd.,ALX,1809704.0,0.02,16.19
06/11/2021,Ambu A/S,AMBU,320204.0,0.02,
06/11/2021,Wartsila OYJ Abp,WRT1V,910330.0,0.02,
06/11/2021,Mobile Telecommunications Co. KSCP,ZAIN,4015407.0,0.02,
06/11/2021,Zai Lab Ltd.,ZLAB,108925.0,0.02,0.16
06/11/2021,Electricite de France SA,N/A,739809.0,0.02,
06/11/2021,CITIC Ltd.,267,9260697.0,0.02,
06/11/2021,Warehouses De Pauw CVA,WDP,259499.0,0.02,
06/11/2021,Weir Group plc,WEIR,485041.0,0.02,
06/11/2021,Advantech Co. Ltd.,2395,787536.0,0.02,
06/11/2021,Alibaba Health Information Technology Ltd.,241,8882719.0,0.02,
06/11/2021,Chunghwa Telecom Co. Ltd.,2412,2293207.0,0.02,
06/11/2021,Catcher Technology Co. Ltd.,2474,1408153.0,0.02,
06/11/2021,Suntory Beverage & Food Ltd.,2587,234315.0,0.02,
06/11/2021,BYD Co. Ltd.,2594,244800.0,0.02,
06/11/2021,Yang Ming Marine Transport Corp.,2609,3109000.0,0.02,
06/11/2021,Wan Hai Lines Ltd.,2615,1501272.0,0.02,
06/11/2021,Capitaland Investment Ltd./Singapore,9CI,4878528.0,0.02,
06/11/2021,Aalberts NV,AALB,179082.0,0.02,
06/11/2021,Ambev SA,ABEV,3678000.0,0.02,43.11
06/11/2021,Ambev SA,ABEV3,4534993.0,0.02,
06/11/2021,ABN AMRO Bank NV,ABN,763620.0,0.02,
06/11/2021,Accor SA,AC,336657.0,0.02,11.18
06/11/2021,Ayala Corp.,AC,607967.0,0.02,11.18
06/11/2021,ACS Actividades de Construccion y Servicios SA,ACS,435272.0,0.02,
06/11/2021,Adani Enterprises Ltd.,ADANIENT,491917.0,0.02,
06/11/2021,Adani Green Energy Ltd.,ADANIGREEN,735520.0,0.02,
06/11/2021,Adani Transmission Ltd.,ADANITRANS,426861.0,0.02,
06/11/2021,Abu Dhabi Commercial Bank PJSC,ADCB,5170569.0,0.02,
06/11/2021,Adevinta ASA,ADE,468996.0,0.02,
06/11/2021,Square Enix Holdings Co. Ltd.,9684,148764.0,0.02,
06/11/2021,Capcom Co. Ltd.,9697,351470.0,0.02,
06/11/2021,Konami Holdings Corp.,9766,179519.0,0.02,
06/11/2021,China CITIC Bank Corp. Ltd.,998,18583749.0,0.02,
06/11/2021,Treasury Wine Estates Ltd.,TWE,1359240.0,0.02,
06/11/2021,Nokian Renkaat Oyj,TYRES,255598.0,0.02,
06/11/2021,Ubisoft Entertainment SA,UBI,181596.0,0.02,
06/11/2021,UPL Ltd.,UPL,994619.0,0.02,
06/11/2021,Valmet Oyj,VALMT,241293.0,0.02,
06/11/2021,Vicinity Centres,VCX,7133820.0,0.02,
06/11/2021,Vedanta Ltd.,VEDL,2299586.0,0.02,235.07
06/11/2021,Verbund AG,VER,124756.0,0.02,53.35
06/11/2021,Vifor Pharma AG,VIFN,97250.0,0.02,
06/11/2021,Vipshop Holdings Ltd.,VIPS,826296.0,0.02,-48.14
06/11/2021,CEZ AS,CEZ,301415.0,0.02,25.27
06/11/2021,Charter Hall Group,CHC,878001.0,0.02,
06/11/2021,Cipla Ltd./India,CIPLA,955571.0,0.02,
06/11/2021,Clicks Group Ltd.,CLS,466702.0,0.02,78.16
06/11/2021,Centrica plc,CNA,11020797.0,0.02,42.79
06/11/2021,Coal India Ltd.,COALINDIA,3500113.0,0.02,
06/11/2021,Commercial International Bank Egypt SAE,COMI,3136072.0,0.02,
06/11/2021,Davide Campari-Milano NV,CPR,932106.0,0.02,
06/11/2021,Computershare Ltd.,CPU,1019665.0,0.02,
06/11/2021,Cosan SA,CSAN3,2267008.0,0.02,
06/11/2021,HYBE Co. Ltd.,352820,31940.0,0.02,
06/11/2021,LG Corp.,3550,152876.0,0.02,
06/11/2021,Food & Life Cos. Ltd.,3563,189800.0,0.02,
06/11/2021,Keppel Corp. Ltd.,BN4,2681732.0,0.02,
06/11/2021,Bollore SA,BOL,1793047.0,0.02,
06/11/2021,Banco BTG Pactual SA,BPAC11,1813352.0,0.02,
06/11/2021,Bharat Petroleum Corp. Ltd.,BPCL,1905871.0,0.02,
06/11/2021,Petrobras Distribuidora SA,BRDT3,2171717.0,0.02,
06/11/2021,Britannia Industries Ltd.,BRITANNIA,221467.0,0.02,
06/11/2021,Bidvest Group Ltd.,BVT,637504.0,0.02,
06/11/2021,Bellway plc,BWY,231187.0,0.02,
06/11/2021,SK Bioscience Co. Ltd.,302440,36973.0,0.02,
06/11/2021,Unimicron Technology Corp.,3037,2418975.0,0.02,
06/11/2021,Taiwan Mobile Co. Ltd.,3045,3048713.0,0.02,
06/11/2021,MonotaRO Co. Ltd.,3064,439056.0,0.02,
06/11/2021,Matsumotokiyoshi Holdings Co. Ltd.,3088,210275.0,0.02,
06/11/2021,Win Semiconductors Corp.,3105,767000.0,0.02,
06/11/2021,Woori Financial Group Inc.,316140,954582.0,0.02,
06/11/2021,GLP J-Reit,3281,7850.0,0.02,
06/11/2021,Open House Co. Ltd.,3288,137383.0,0.02,
06/11/2021,China National Building Material Co. Ltd.,3323,7303670.0,0.02,
06/11/2021,Bank of Communications Co. Ltd.,3328,15626099.0,0.02,
06/11/2021,Tsuruha Holdings Inc.,3391,68251.0,0.02,
06/11/2021,Doosan Heavy Industries & Construction Co. Ltd.,34020,549343.0,0.02,
06/11/2021,SUMCO Corp.,3436,432853.0,0.02,
06/11/2021,Nomura Real Estate Master Fund Inc.,3462,8358.0,0.02,
06/11/2021,Avast plc,AVST,1069152.0,0.02,
06/11/2021,AVEVA Group plc,AVV,236767.0,0.02,
06/11/2021,Aurizon Holdings Ltd.,AZJ,3399378.0,0.02,
06/11/2021,Fastighets AB Balder,BALD,189384.0,0.02,
06/11/2021,Baloise Holding AG,BALN,83001.0,0.02,
06/11/2021,Banco do Brasil SA,BBAS3,1592281.0,0.02,
06/11/2021,Contemporary Amperex Technology Co. Ltd.,300750,109197.0,0.02,
06/11/2021,Banco Bradesco SA,BBDC4,3149189.0,0.02,
06/11/2021,Bechtle AG,BC8,154422.0,0.02,
06/11/2021,Bangkok Dusit Medical Services PCL,BDMS-F,17238600.0,0.02,
06/11/2021,BDO Unibank Inc.,BDO,3695841.0,0.02,
06/11/2021,Beijer Ref AB,BEIJ,453044.0,0.02,
06/11/2021,KE Holdings Inc.,BEKE,434681.0,0.02,-76.06
06/11/2021,BE Semiconductor Industries NV,BESI,130582.0,0.02,
06/11/2021,BioMerieux,BIM,79847.0,0.02,
06/11/2021,Grupo Bimbo SAB de CV,BIMBOA,4219840.0,0.02,
06/11/2021,Berkeley Group Holdings plc,BKG,192710.0,0.02,
06/11/2021,British Land Co. plc,BLND,1738954.0,0.02,1553.0
06/11/2021,WH Group Ltd.,288,12159002.0,0.02,
06/11/2021,China Development Financial Holding Corp.,2883,26067318.0,0.02,
06/11/2021,Taishin Financial Holding Co. Ltd.,2887,20249965.0,0.02,
06/11/2021,Shin Kong Financial Holding Co. Ltd.,2888,23908986.0,0.02,
06/11/2021,SinoPac Financial Holdings Co. Ltd.,2890,19463229.0,0.02,
06/11/2021,Nissin Foods Holdings Co. Ltd.,2897,129522.0,0.02,
06/11/2021,Zijin Mining Group Co. Ltd.,2899,10646882.0,0.02,
06/11/2021,President Chain Store Corp.,2912,1056904.0,0.02,
06/11/2021,Amplifon SPA,AMP,241102.0,0.02,81.26
06/11/2021,Anglo American Platinum Ltd.,AMS,111069.0,0.02,66.48
06/11/2021,GDS Holdings Ltd.,GDS,214071.0,0.02,-37.12
06/11/2021,Gecina SA,GFC,96041.0,0.02,
06/11/2021,Otsuka Corp.,4768,193641.0,0.02,
06/11/2021,Pegatron Corp.,4938,3860038.0,0.02,
06/11/2021,Kobayashi Pharmaceutical Co. Ltd.,4967,114149.0,0.02,
06/11/2021,Idemitsu Kosan Co. Ltd.,5019,437143.0,0.02,
06/11/2021,Saudi Electricity Co.,5110,1456954.0,0.02,
06/11/2021,Electrolux AB,ELUX,427656.0,0.02,
06/11/2021,EMS-Chemie Holding AG,EMSN,13165.0,0.02,
06/11/2021,Enagas SA,ENG,458401.0,0.02,203.78
06/11/2021,Faurecia SE,EO,193960.0,0.02,
06/11/2021,Epiroc AB,EPI,647454.0,0.02,49.41
06/11/2021,CTS Eventim AG & Co. KGaA,EVD,107581.0,0.02,
06/11/2021,Evonik Industries AG,EVK,358608.0,0.02,64.14
06/11/2021,Evolution Mining Ltd.,EVN,3202619.0,0.02,14.4
06/11/2021,Evraz plc,EVR,1083099.0,0.02,83.94
06/11/2021,Evotec SE,EVT,275354.0,0.02,24.83
06/11/2021,Wilmar International Ltd.,F34,3984418.0,0.02,
06/11/2021,La Francaise des Jeux SAEM,FDJ,161378.0,0.02,
06/11/2021,Fluidra SA,FDR,209095.0,0.02,
06/11/2021,Georg Fischer AG,FI-N,7542.0,0.02,
06/11/2021,Derwent London plc,DLN,191045.0,0.02,20.2
06/11/2021,Domino's Pizza Enterprises Ltd.,DMP,113604.0,0.02,
06/11/2021,Dechra Pharmaceuticals plc,DPH,196192.0,0.02,
06/11/2021,Dr Reddy's Laboratories Ltd.,DRREDDY,152546.0,0.02,
06/11/2021,Israel Discount Bank Ltd.,DSCT,2179151.0,0.02,
06/11/2021,Electrocomponents plc,ECM,877061.0,0.02,
06/11/2021,EDP Renovaveis SA,EDPR,447566.0,0.02,
06/11/2021,Endeavour Group Ltd./Australia,EDV,2365023.0,0.02,-6.14
06/11/2021,Eicher Motors Ltd.,EICHERMOT,249349.0,0.02,
06/11/2021,Endesa SA,ELE,590167.0,0.02,
06/11/2021,Grupo Elektra SAB DE CV,ELEKTRA,118387.0,0.02,
06/11/2021,Centrais Eletricas Brasileiras SA,ELET3,1125588.0,0.02,
06/11/2021,Nippon Shinyaku Co. Ltd.,4516,95713.0,0.02,
06/11/2021,Santen Pharmaceutical Co. Ltd.,4536,670600.0,0.02,
06/11/2021,Kansai Paint Co. Ltd.,4613,361202.0,0.02,
06/11/2021,Trend Micro Inc./Japan,4704,228090.0,0.02,
06/11/2021,TIS Inc.,3626,447080.0,0.02,
06/11/2021,Nexon Co. Ltd.,3659,776672.0,0.02,
06/11/2021,GMO Payment Gateway Inc.,3769,76035.0,0.02,
06/11/2021,Oji Holdings Corp.,3861,1644773.0,0.02,
06/11/2021,Wharf Holdings Ltd.,4,2547643.0,0.02,
06/11/2021,Showa Denko KK,4004,329236.0,0.02,
06/11/2021,Dr Sulaiman Al Habib Medical Services Group Co.,4013,171391.0,0.02,
06/11/2021,Tosoh Corp.,4042,522842.0,0.02,
06/11/2021,Ibiden Co. Ltd.,4062,202660.0,0.02,
06/11/2021,Mitsui Chemicals Inc.,4183,327554.0,0.02,
06/11/2021,JSR Corp.,4185,337313.0,0.02,
06/11/2021,Sekisui Chemical Co. Ltd.,4204,630781.0,0.02,
06/11/2021,ConvaTec Group plc,CTEC,2998034.0,0.02,1883.0
06/11/2021,Cemex SAB de CV,CX,1370760.0,0.02,58.1
06/11/2021,Dabur India Ltd.,DABUR,977223.0,0.02,
06/11/2021,Demant A/S,DEMANT,196108.0,0.02,
06/11/2021,DiaSorin SPA,DIA,42328.0,0.02,26.54
06/11/2021,Direct Line Insurance Group plc,DLG,2546575.0,0.02,
06/11/2021,SK Inc.,34730,58054.0,0.02,
06/11/2021,Innolux Corp.,3481,16595370.0,0.02,
06/11/2021,Korean Air Lines Co. Ltd.,3490,327143.0,0.02,
06/11/2021,Singapore Airlines Ltd.,C6L,2368356.0,0.02,
06/11/2021,Castellum AB,CAST,397098.0,0.02,0.0
06/11/2021,Commerzbank AG,CBK,1945281.0,0.02,
06/11/2021,Coca-Cola HBC AG,CCH,362483.0,0.02,0.0
06/11/2021,Cemex SAB de CV,CEMEXCPO,14154677.0,0.02,
06/11/2021,Contact Energy Ltd.,CEN,1448367.0,0.02,651.91
06/11/2021,Petroleo Brasileiro SA,PBR,1060141.0,0.02,39.45
06/11/2021,Ebara Corp.,6361,174297.0,0.02,
06/11/2021,Kurita Water Industries Ltd.,6370,205202.0,0.02,
06/11/2021,Brother Industries Ltd.,6448,442028.0,0.02,
06/11/2021,Hoshizaki Corp.,6465,97576.0,0.02,
06/11/2021,Mainfreight Ltd.,MFT,118952.0,0.02,17.38
06/11/2021,Mineral Resources Ltd.,MIN,256762.0,0.02,-0.92
06/11/2021,Metso Outotec Oyj,MOCORP,1131333.0,0.02,
06/11/2021,WuXi AppTec Co. Ltd.,603259,535421.0,0.02,
06/11/2021,China Feihe Ltd.,6186,4925745.0,0.02,
06/11/2021,Nabtesco Corp.,6268,211243.0,0.02,
06/11/2021,Mizrahi Tefahot Bank Ltd.,MZTF,253436.0,0.02,
06/11/2021,Info Edge India Ltd.,NAUKRI,134612.0,0.02,
06/11/2021,KGHM Polska Miedz SA,KGH,256324.0,0.02,
06/11/2021,Land Securities Group plc,LAND,1340206.0,0.02,84.33
06/11/2021,Investment AB Latour,LATO,266841.0,0.02,
06/11/2021,Lifco AB,LIFCO,421710.0,0.02,
06/11/2021,Signify NV,LIGHT,237594.0,0.02,
06/11/2021,China Tourism Group Duty Free Corp. Ltd.,601888,256162.0,0.02,
06/11/2021,CITIC Securities Co. Ltd.,6030,4635793.0,0.02,
06/11/2021,Lendlease Corp. Ltd.,LLC,1299530.0,0.02,
06/11/2021,Lojas Renner SA,LREN3,1574513.0,0.02,
06/11/2021,Lundin Energy AB,LUNE,350126.0,0.02,
06/11/2021,LANXESS AG,LXS,162533.0,0.02,
06/11/2021,Mapletree Logistics Trust,M44U,5347038.0,0.02,
06/11/2021,Masraf Al Rayan QSC,MARK,6890194.0,0.02,49.09
06/11/2021,ICL Group Ltd.,ICL,1300824.0,0.02,147.75
06/11/2021,IDP Education Ltd.,IEL,339269.0,0.02,
06/11/2021,IHH Healthcare Bhd.,IHH,5569100.0,0.02,
06/11/2021,IMI plc,IMI,492700.0,0.02,0.0
06/11/2021,Imperial Oil Ltd.,IMO,398212.0,0.02,138.94
06/11/2021,Industrivarden AB,INDU,367358.0,0.02,30.45
06/11/2021,Industrivarden AB,INDU,333257.0,0.02,30.45
06/11/2021,Indus Towers Ltd.,INDUSTOWER,2335254.0,0.02,
06/11/2021,Indian Oil Corp. Ltd.,IOC,5169553.0,0.02,0.0
06/11/2021,Interpump Group SPA,IP,147788.0,0.02,8.38
06/11/2021,LONGi Green Energy Technology Co. Ltd.,601012,708300.0,0.02,
06/11/2021,Industries Qatar QSC,IQCD,2944721.0,0.02,
06/11/2021,ITV plc,ITV,6922559.0,0.02,
06/11/2021,JBS SA,JBSS3,1728405.0,0.02,
06/11/2021,JD Sports Fashion plc,JD.,922095.0,0.02,
06/11/2021,Johnson Matthey plc,JMAT,357292.0,0.02,
06/11/2021,Jeronimo Martins SGPS SA,JMT,455072.0,0.02,0.0
06/11/2021,Kasikornbank PCL,KBANK-F,2145718.0,0.02,
06/11/2021,Godrej Consumer Products Ltd.,GODREJCP,676288.0,0.02,
06/11/2021,GPT Group,GPT,3652225.0,0.02,0.0
06/11/2021,Grifols SA,GRF,448919.0,0.02,20.65
06/11/2021,Gulf Energy Development PCL,GULF-F,8021940.0,0.02,
06/11/2021,Hongkong Land Holdings Ltd.,H78,2187954.0,0.02,
06/11/2021,Havells India Ltd.,HAVELLS,450375.0,0.02,
06/11/2021,Hero MotoCorp Ltd.,HEROMOTOCO,244218.0,0.02,
06/11/2021,Hikma Pharmaceuticals plc,HIK,316589.0,0.02,
06/11/2021,Holcim Ltd.,HOLN,230997.0,0.02,
06/11/2021,Hellenic Telecommunications Organization SA,HTO,424023.0,0.02,
06/11/2021,Husqvarna AB,HUSQ,792907.0,0.02,
06/11/2021,Howden Joinery Group plc,HWDN,1074532.0,0.02,
06/11/2021,Valeo,FR,447997.0,0.02,40.95
06/11/2021,TOTO Ltd.,5332,270692.0,0.02,
06/11/2021,NGK Insulators Ltd.,5333,479041.0,0.02,
06/11/2021,Vanguard International Semiconductor Corp.,5347,1707466.0,0.02,
06/11/2021,POSCO,5490,33897.0,0.02,
06/11/2021,Shanghai Commercial & Savings Bank Ltd.,5876,6113000.0,0.02,
06/11/2021,Scout24 AG,G24,118715.0,0.02,
06/11/2021,Galp Energia SGPS SA,GALP,944167.0,0.02,
06/11/2021,Saputo Inc.,SAP,447027.0,0.02,32.97
06/11/2021,SBI Life Insurance Co. Ltd.,SBILIFE,785263.0,0.02,
06/11/2021,J Sainsbury plc,SBRY,3205778.0,0.02,
06/11/2021,Siam Commercial Bank PCL,SCB-F,3220644.0,0.02,
06/11/2021,Alinma Bank,1150,1826229.0,0.02,
06/11/2021,China Resources Gas Group Ltd.,1193,1654189.0,0.02,
06/11/2021,Henderson Land Development Co. Ltd.,12,2455302.0,0.02,
06/11/2021,Eclat Textile Co. Ltd.,1476,370398.0,0.02,
06/11/2021,Airtac International Group,1590,275000.0,0.02,
06/11/2021,Mazda Motor Corp.,7261,1070892.0,0.02,
06/11/2021,Koito Manufacturing Co. Ltd.,7276,214126.0,0.02,
06/11/2021,Ryohin Keikaku Co. Ltd.,7453,441046.0,0.02,
06/11/2021,Royal Unibrew A/S,RBREW,87324.0,0.02,
06/11/2021,Remy Cointreau SA,RCO,45237.0,0.02,
06/11/2021,Rede D'Or Sao Luiz SA,RDOR3,885317.0,0.02,
06/11/2021,REA Group Ltd.,REA,79169.0,0.02,
06/11/2021,Recordati Industria Chimica e Farmaceutica SPA,REC,181972.0,0.02,
06/11/2021,Remgro Ltd.,REM,965191.0,0.02,46.95
06/11/2021,Localiza Rent a Car SA,RENT3,1106264.0,0.02,
06/11/2021,Royal Mail plc,RMG,1694246.0,0.02,167.33
06/11/2021,Rightmove plc,RMV,1338503.0,0.02,
06/11/2021,Renault SA,RNO,346135.0,0.02,
06/11/2021,Rexel SA,RXL,567705.0,0.02,24.71
06/11/2021,Ryman Healthcare Ltd.,RYM,763612.0,0.02,
06/11/2021,Singapore Technologies Engineering Ltd.,S63,2974593.0,0.02,
06/11/2021,Singapore Exchange Ltd.,S68,1557266.0,0.02,
06/11/2021,Sagax AB,SAGA,324192.0,0.02,
06/11/2021,PSP Swiss Property AG,PSPN,81562.0,0.02,
06/11/2021,Poste Italiane SPA,PST,863102.0,0.02,0.55
06/11/2021,PTT Exploration & Production PCL,PTTEP-F,2388361.0,0.02,
06/11/2021,Powszechny Zaklad Ubezpieczen SA,PZU,1051685.0,0.02,
06/11/2021,Qatar Islamic Bank SAQ,QIBK,2162469.0,0.02,
06/11/2021,Raia Drogasil SA,RADL3,1995400.0,0.02,
06/11/2021,Hang Lung Properties Ltd.,101,3833140.0,0.02,
06/11/2021,Banque Saudi Fransi,1050,1091613.0,0.02,
06/11/2021,Concordia Financial Group Ltd.,7186,2064684.0,0.02,
06/11/2021,Isuzu Motors Ltd.,7202,964044.0,0.02,
06/11/2021,Aisin Corp.,7259,324655.0,0.02,
06/11/2021,Globalwafers Co. Ltd.,6488,402000.0,0.02,
06/11/2021,Fuji Electric Co. Ltd.,6504,235966.0,0.02,
06/11/2021,Formosa Petrochemical Corp.,6505,2556580.0,0.02,
06/11/2021,BayCurrent Consulting Inc.,6532,25100.0,0.02,
06/11/2021,JD Health International Inc.,6618,1364123.0,0.02,
06/11/2021,Seiko Epson Corp.,6724,508858.0,0.02,
06/11/2021,Hirose Electric Co. Ltd.,6806,61360.0,0.02,
06/11/2021,Yokogawa Electric Corp.,6841,458593.0,0.02,
06/11/2021,Azbil Corp.,6845,244410.0,0.02,
06/11/2021,Petronas Chemicals Group Bhd.,PCHEM,5323168.0,0.02,
06/11/2021,Piramal Enterprises Ltd.,PEL,231984.0,0.02,
06/11/2021,Phoenix Group Holdings plc,PHNX,1179878.0,0.02,
06/11/2021,Pidilite Industries Ltd.,PIDILITIND,283908.0,0.02,
06/11/2021,Polski Koncern Naftowy ORLEN SA,PKN,579200.0,0.02,
06/11/2021,Press Metal Aluminium Holdings Bhd.,PMETAL,7130400.0,0.02,
06/11/2021,Pennon Group plc,PNN,534765.0,0.02,
06/11/2021,Polymetal International plc,POLY,674139.0,0.02,29.09
06/11/2021,Nemetschek SE,NEM,110359.0,0.02,-13.4
06/11/2021,Northern Star Resources Ltd.,NST,2133201.0,0.02,
06/11/2021,Old Mutual Ltd.,OMU,7981512.0,0.02,
06/11/2021,Oil & Natural Gas Corp. Ltd.,ONGC,5656515.0,0.02,
06/11/2021,Origin Energy Ltd.,ORG,3294152.0,0.02,0.0
06/11/2021,Orkla ASA,ORK,1435646.0,0.02,
06/11/2021,Orpea SA,ORP,90793.0,0.02,
06/11/2021,Oil Search Ltd.,OSH,3884652.0,0.02,-8.26
06/11/2021,OZ Minerals Ltd.,OZL,604615.0,0.02,
06/11/2021,Nagoya Railroad Co. Ltd.,9048,366658.0,0.01,
06/11/2021,Severstal PAO,SVST,297905.0,0.01,
06/11/2021,Sweco AB,SWEC,371375.0,0.01,
06/11/2021,Transurban Group,TCLXX,569433.0,0.01,
06/11/2021,PLDT Inc.,TEL,170286.0,0.01,56.68
06/11/2021,Tenaris SA,TEN,686903.0,0.01,55.92
06/11/2021,Foschini Group Ltd.,TFG,594247.0,0.01,
06/11/2021,Banca Transilvania SA,TLV,9457531.0,0.01,
06/11/2021,Tencent Music Entertainment Group,TME,1091114.0,0.01,-49.25
06/11/2021,Top Glove Corp. Bhd.,TOPGLOV,9903900.0,0.01,
06/11/2021,TOTVS SA,TOTS3,1020139.0,0.01,
06/11/2021,Transneft PJSC,TRNFP,2923.0,0.01,
06/11/2021,Sociedad Quimica y Minera de Chile SA,SQM,117578.0,0.01,73.82
06/11/2021,Sociedad Quimica y Minera de Chile SA,SQM-B,137246.0,0.01,
06/11/2021,Shriram Transport Finance Co. Ltd.,SRTRANSFIN,368067.0,0.01,
06/11/2021,AAC Technologies Holdings Inc.,2018,1295337.0,0.01,
06/11/2021,Hiwin Technologies Corp.,2049,521765.0,0.01,
06/11/2021,Coway Co. Ltd.,21240,104728.0,0.01,
06/11/2021,Persol Holdings Co. Ltd.,2181,309891.0,0.01,
06/11/2021,Shanghai Fosun Pharmaceutical Group Co. Ltd.,2196,1047566.0,0.01,
06/11/2021,Tokyo Tatemono Co. Ltd.,8804,365721.0,0.01,
06/11/2021,Japan Prime Realty Investment Corp.,8955,1642.0,0.01,
06/11/2021,United Urban Investment Corp.,8960,5523.0,0.01,
06/11/2021,Keikyu Corp.,9006,467846.0,0.01,
06/11/2021,Fukuoka Financial Group Inc.,8354,299612.0,0.01,
06/11/2021,Shizuoka Bank Ltd.,8355,927328.0,0.01,
06/11/2021,Bank of Kyoto Ltd.,8369,134567.0,0.01,
06/11/2021,Tokyo Century Corp.,8439,116611.0,0.01,
06/11/2021,momo.com Inc.,8454,116600.0,0.01,
06/11/2021,Mitsubishi HC Capital Inc.,8593,1185933.0,0.01,
06/11/2021,Schibsted ASA,SCHA,140880.0,0.01,47.07
06/11/2021,Schibsted ASA,SCHB,184204.0,0.01,31.3
06/11/2021,Shopify Inc.,SHOP,4540.0,0.01,53.42
06/11/2021,Sime Darby Plantation Bhd.,SIMEPLT,6710905.0,0.01,
06/11/2021,Surgutneftegas PJSC,SNGSP,13658100.0,0.01,
06/11/2021,Tsingtao Brewery Co. Ltd.,168,941438.0,0.01,
06/11/2021,COMSYS Holdings Corp.,1721,207289.0,0.01,
06/11/2021,GF Securities Co. Ltd.,1776,3109397.0,0.01,
06/11/2021,Shimizu Corp.,1803,1022134.0,0.01,
06/11/2021,Haseko Corp.,1808,475402.0,0.01,
06/11/2021,CGN Power Co. Ltd.,1816,21074536.0,0.01,
06/11/2021,Swire Pacific Ltd.,19,964852.0,0.01,
06/11/2021,Chow Tai Fook Jewellery Group Ltd.,1929,3267497.0,0.01,
06/11/2021,China Minsheng Banking Corp. Ltd.,1988,14074169.0,0.01,
06/11/2021,Asics Corp.,7936,318635.0,0.01,
06/11/2021,Nan Ya Printed Circuit Board Corp.,8046,397000.0,0.01,
06/11/2021,Iwatani Corp.,8088,93900.0,0.01,
06/11/2021,Marui Group Co. Ltd.,8252,381063.0,0.01,
06/11/2021,Shinsei Bank Ltd.,8303,324244.0,0.01,
06/11/2021,Chiba Bank Ltd.,8331,1127446.0,0.01,
06/11/2021,Samsung Engineering Co. Ltd.,28050,294300.0,0.01,
06/11/2021,HLB Inc.,28300,163984.0,0.01,
06/11/2021,Toyo Suisan Kaisha Ltd.,2875,170041.0,0.01,
06/11/2021,Acciona SA,ANA,42463.0,0.01,
06/11/2021,ANDRITZ AG,ANDR,137974.0,0.01,39.64
06/11/2021,Ansell Ltd.,ANN,239453.0,0.01,0.0
06/11/2021,AusNet Services Ltd.,AST,3465106.0,0.01,0.0
06/11/2021,Grupo Aeroportuario del Sureste SAB de CV,ASURB,370920.0,0.01,
06/11/2021,a2 Milk Co. Ltd.,ATM,1384263.0,0.01,
06/11/2021,AU Optronics Corp.,AUOTY,875321.0,0.01,88.03
06/11/2021,Aeroports de Paris,ADP,53210.0,0.01,39.51
06/11/2021,Auto1 Group SE,AG1,170449.0,0.01,
06/11/2021,Agility Public Warehousing Co. KSC,AGLTY,2294963.0,0.01,
06/11/2021,Aker BP ASA,AKRBP,201281.0,0.01,
06/11/2021,Ambuja Cements Ltd.,AMBUJACEM,1274733.0,0.01,
06/11/2021,WiseTech Global Ltd.,WTC,163859.0,0.01,
06/11/2021,Zee Entertainment Enterprises Ltd.,ZEEL,1537207.0,0.01,
06/11/2021,ZTO Express Cayman Inc.,ZTO,223215.0,0.01,-8.18
06/11/2021,Sodexo SA,N/A,71094.0,0.01,
06/11/2021,Canopy Growth Corp.,WEED,453081.0,0.01,
06/11/2021,Woolworths Holdings Ltd./South Africa,WHL,1658525.0,0.01,
06/11/2021,Wipro Ltd.,WIPRO,845819.0,0.01,
06/11/2021,Hakuhodo DY Holdings Inc.,2433,437598.0,0.01,
06/11/2021,Ganfeng Lithium Co. Ltd.,2460,282900.0,0.01,
06/11/2021,Ecopro BM Co. Ltd.,247540,15428.0,0.01,
06/11/2021,Ito En Ltd.,2593,105323.0,0.01,
06/11/2021,Aluminum Corp. of China Ltd.,2600,7779642.0,0.01,
06/11/2021,Pop Mart International Group Ltd.,9992,832800.0,0.01,
06/11/2021,A2A SPA,A2A,3055709.0,0.01,
06/11/2021,Ackermans & van Haaren NV,ACKB,41601.0,0.01,
06/11/2021,CJ CheilJedang Corp.,97950,15522.0,0.01,
06/11/2021,Hanwha Solutions Corp.,9830,179351.0,0.01,
06/11/2021,Yamada Holdings Co. Ltd.,9831,1330617.0,0.01,
06/11/2021,Pou Chen Corp.,9904,4946125.0,0.01,
06/11/2021,Feng TAY Enterprise Co. Ltd.,9910,820532.0,0.01,
06/11/2021,Giant Manufacturing Co. Ltd.,9921,570625.0,0.01,
06/11/2021,Tower Semiconductor Ltd.,TSEM,200522.0,0.01,59.59
06/11/2021,Uniper SE,UN01,170080.0,0.01,
06/11/2021,United Internet AG,UTDI,201277.0,0.01,
06/11/2021,Venture Corp. Ltd.,V03,552282.0,0.01,
06/11/2021,Voltas Ltd.,VOLTAS,427556.0,0.01,
06/11/2021,Volvo AB,VOLV,315544.0,0.01,
06/11/2021,Guangzhou Automobile Group Co. Ltd.,2238,6038058.0,0.01,
06/11/2021,Almarai Co. JSC,2280,469478.0,0.01,
06/11/2021,NH Foods Ltd.,2282,184778.0,0.01,
